order_date,product_id,product_name,product_category,customer_name,customer_phone_number,no_of_products_buy,product_purchase_price,product_sale_price,profit_margin,loss_margin,year,region,country,state,city
2/20/2024,894,"Pork - Tenderloin, Fresh",Furniture,Cassondra Duguid,375-363-5795,68,609.94,164.55,-73.0219365839262878315899925,73.0219365839262878315899925,2014,Europe,China,,Huangjing
3/14/2015,895,Veal Inside - Provimi,Grocery,Rudolf Perrelle,183-797-4743,56,381.51,855.07,124.127807921155408770412309,-124.127807921155408770412309,2023,Africa,Brazil,,Cajueiro
9/6/2015,896,"Artichoke - Hearts, Canned",Furniture,Karleen Terbrugge,913-895-4943,24,622.04,149.21,-76.0127966047199537007266414,76.0127966047199537007266414,2017,Europe,China,,Gangkou
10/1/2018,897,Island Oasis - Banana Daiquiri,Electronics,Lora Bruffell,506-403-8310,54,653.98,65.56,-89.9752286002630049848619224,89.9752286002630049848619224,2023,Asia,Indonesia,,Pandean
11/16/2016,898,Muffin Batt - Blueberry Passion,Furniture,Avram Ashard,245-290-9100,86,368.25,214.8,-41.6700610997963340122199593,41.6700610997963340122199593,2023,North America,China,,Tonghong
1/8/2015,899,Strawberries - California,Furniture,Shara Chasmoor,798-575-6344,82,697.21,804.23,15.3497511510161931125485865,-15.3497511510161931125485865,2018,Africa,France,A8,Rueil-Malmaison
4/13/2018,900,Steampan - Half Size Shallow,Grocery,Tamarra Beceril,680-936-4536,6,691.43,758.86,9.7522525779905413418567317,-9.7522525779905413418567317,2021,Europe,Greece,,Kýthnos
2/25/2016,901,"Wine - White, Concha Y Toro",Electronics,Curr Pounsett,148-442-8448,33,98.98,55.36,-44.0695089917154980804202869,44.0695089917154980804202869,2015,Europe,China,,Tuqiao
9/14/2022,902,Wine - Zonnebloem Pinotage,cosmetics,Jacky Layzell,750-340-7309,66,418.94,185.22,-55.788418389268152957464076,55.788418389268152957464076,2019,North America,Japan,,Maebaru
12/29/2022,903,"Juice - Tomato, 10 Oz",Furniture,Rice Player,218-635-3590,45,871.45,39.9,-95.4214240633427046875896494,95.4214240633427046875896494,2018,Asia,China,,Ximafang
1/7/2015,904,Tea - Vanilla Chai,Grocery,Fredi Cornelissen,116-621-7600,15,490.01,43.48,-91.126711699761229362666068,91.126711699761229362666068,2023,North America,Portugal,13,Picoto
1/10/2018,905,"Mushrooms - Black, Dried",Electronics,Maxine Leworthy,850-641-0559,4,934.85,947.73,1.3777611381505054286783976,-1.3777611381505054286783976,2022,Africa,Poland,,Jakubowice Murowane
3/16/2017,906,"Placemat - Scallop, White",cosmetics,Neils Keaves,707-107-3043,49,383.3,589.43,53.7777198017218888599008609,-53.7777198017218888599008609,2019,Asia,Portugal,43,São Bartolomeu
9/12/2022,907,Broom And Broom Rack White,Clothing,Amabelle Brodhead,536-240-4454,53,860.97,192.63,-77.6263981323391058921913656,77.6263981323391058921913656,2015,Africa,Serbia,,Draginje
3/5/2020,908,"Quail - Whole, Boneless",Furniture,Agnella Lantuffe,982-407-1042,92,391.32,715.69,82.8912399059593171828682408,-82.8912399059593171828682408,2020,Europe,Philippines,,Daraitan
9/10/2018,909,Godiva White Chocolate,Clothing,Jenn Coot,589-909-9566,14,983.27,691.3,-29.6937768873249463524769392,29.6937768873249463524769392,2014,Europe,Yemen,,Al Mashāf
5/6/2018,910,Sauce - Cranberry,cosmetics,Klemens Olsson,344-529-0301,44,308.11,459.45,49.118821200220700399208075,-49.118821200220700399208075,2015,Asia,China,,Youhao
7/26/2016,911,Urban Zen Drinks,Electronics,Winfred Dinsale,229-898-2618,66,738.55,16.98,-97.7009004129713628054972581,97.7009004129713628054972581,2014,Europe,United States,GA,Valdosta
10/1/2020,912,Shopper Bag - S - 4,cosmetics,Ileana Kirtlan,643-789-9529,66,399.91,780.06,95.0588882498562176489710185,-95.0588882498562176489710185,2023,North America,Iran,,Māmūnīyeh
1/28/2022,913,"Soda Water - Club Soda, 355 Ml",Electronics,Josephine Load,731-161-9111,90,500.46,663.11,32.5000999080845622027734484,-32.5000999080845622027734484,2020,North America,Poland,,Sulęcin
11/13/2021,914,Calypso - Lemonade,cosmetics,Osbourn Sergean,791-637-6508,94,329.51,767.73,132.991411489787866832569573,-132.991411489787866832569573,2017,Africa,Japan,,Kisarazu
12/21/2014,915,Juice - Prune,Electronics,Ivor Messent,368-578-8059,100,261.56,179.99,-31.1859611561400825814344701,31.1859611561400825814344701,2022,Asia,Indonesia,,Laleng
9/23/2019,916,Lemons,Furniture,Mandie Durdle,813-107-9050,73,578.87,247.72,-57.2062812030334962945048111,57.2062812030334962945048111,2021,Africa,Thailand,,Sawankhalok
7/25/2020,917,Curry Powder Madras,Furniture,Frieda Trench,132-322-5025,19,633.4,108.12,-82.9302178718029681086201452,82.9302178718029681086201452,2019,Asia,Japan,,Numata
10/24/2015,918,Eggplant - Regular,Electronics,Merna Organer,976-297-2785,12,160.22,453.49,183.0420671576582199475720884,-183.0420671576582199475720884,2019,Europe,Nigeria,,Jakusko
7/16/2018,919,Apple - Granny Smith,Grocery,Roman Elliott,838-487-2019,47,33.73,121.73,260.8953453898606581678031426,-260.8953453898606581678031426,2018,North America,Indonesia,,Penang
7/3/2015,920,Yogurt - Plain,Grocery,Felicity Stapells,565-194-0579,99,266.34,33.37,-87.470901854772095817376286,87.470901854772095817376286,2016,Africa,Bangladesh,,Saidpur
5/23/2023,921,Tray - 12in Rnd Blk,Furniture,Erika Otson,606-490-1960,31,80.29,99.87,24.3865985801469672437414373,-24.3865985801469672437414373,2018,Africa,Russia,,Vysotsk
5/21/2016,922,Steampan Lid,Grocery,Cleo Jenyns,604-423-1490,7,103.79,840.4,709.711918296560362269968205,-709.711918296560362269968205,2015,Europe,China,,Yingde’er
10/24/2022,923,Venison - Liver,Electronics,Eddy Camilletti,567-816-7469,70,899.24,359.83,-59.9850985276455673679996441,59.9850985276455673679996441,2020,Asia,Luxembourg,,Erpeldange
2/21/2022,924,Loquat,Electronics,Richy Scullard,163-890-9402,66,207.87,599.42,188.3629191321499013806706114,-188.3629191321499013806706114,2019,Europe,China,,Zhukeng
5/20/2024,925,Paper Cocktail Umberlla 80 - 180,Electronics,Demetre McGarva,612-312-7499,34,446.91,848.17,89.7854154080239869324920006,-89.7854154080239869324920006,2021,Asia,Central African Republic,,Obo
4/9/2024,926,Mousse - Passion Fruit,Grocery,Gretchen Popland,432-662-7715,40,484.71,55.72,-88.5044665882692744115037858,88.5044665882692744115037858,2016,North America,Mauritius,,Providence
10/7/2018,927,Sword Pick Asst,Clothing,Mikael McWhannel,877-116-2757,82,511.72,373.3,-27.0499491909638083326819354,27.0499491909638083326819354,2014,Africa,China,,Zhuangbu
6/29/2023,928,Longos - Cheese Tortellini,Electronics,Anna-maria Jollie,854-407-7552,17,541.54,39.03,-92.7927761568859179377331314,92.7927761568859179377331314,2018,Africa,China,,Wuma
8/3/2017,929,Appetizer - Mango Chevre,Grocery,Eugene Treeby,410-122-4221,15,84.42,437.62,418.3842691305377872542051647,-418.3842691305377872542051647,2022,North America,Sweden,O,Hisings Kärra
11/9/2021,930,Skirt - 29 Foot,Furniture,Ettie Feasey,822-255-6388,98,721.26,50.29,-93.027479688323212156503896,93.027479688323212156503896,2015,Europe,China,,Handan
5/12/2021,931,"Lemonade - Strawberry, 591 Ml",Grocery,Hailee Drache,237-153-1985,56,528.41,381.06,-27.8855434227209931681837967,27.8855434227209931681837967,2021,North America,Jamaica,,Montego Bay
3/16/2019,932,Island Oasis - Lemonade,Furniture,Zacherie Bedell,440-495-2907,65,901.63,824.66,-8.5367611991615185830107694,8.5367611991615185830107694,2018,Europe,Czech Republic,,Bystré
8/10/2018,933,"Nut - Chestnuts, Whole",Grocery,Florina Biagioni,824-656-1123,74,17.27,800.48,4535.0897510133178922987840185,-4535.0897510133178922987840185,2023,Europe,Indonesia,,Mekarsari
11/9/2022,934,Ham - Black Forest,Electronics,Isacco Borgnol,545-702-5764,50,968.61,382.62,-60.4980332641620466441601883,60.4980332641620466441601883,2018,Africa,Kazakhstan,,Georgīevka
11/24/2017,935,Cheese - Brick With Pepper,Furniture,Drugi Hebblewaite,487-492-9795,71,478.18,279.22,-41.6077627671588104897737254,41.6077627671588104897737254,2014,Asia,Czech Republic,,Luka nad Jihlavou
1/23/2024,936,Appetizer - Smoked Salmon / Dill,Grocery,Anselma Bennie,330-415-5592,64,495.87,695.86,40.3311351765583721539919737,-40.3311351765583721539919737,2017,Europe,Russia,,Pechora
7/14/2018,937,"Water - Mineral, Natural",cosmetics,Franky Johanssen,201-819-0264,98,319.76,460.34,43.9642231673755316487365524,-43.9642231673755316487365524,2020,Europe,China,,Zhaobei
12/6/2018,938,Soup Campbells,Furniture,Connor McGowran,674-145-2616,7,651.96,555.83,-14.7447696177679612246150071,14.7447696177679612246150071,2020,Asia,Argentina,,Rosario
12/24/2017,939,Wine - Two Oceans Cabernet,cosmetics,Quinta Angerstein,525-114-3117,57,387.17,395.44,2.1360126042823565875455226,-2.1360126042823565875455226,2019,North America,Indonesia,,Banjar Swastika
11/8/2021,940,Wine - German Riesling,Furniture,Agnesse Ruddom,402-416-9249,69,902.07,491.0,-45.5696342855875929805890895,45.5696342855875929805890895,2020,North America,Panama,,Veracruz
11/30/2020,941,Wine - Stoneliegh Sauvignon,Grocery,Almire Skene,310-396-9469,60,499.41,456.54,-8.5841292725415990869225686,8.5841292725415990869225686,2017,Europe,China,,Dehui
3/4/2015,942,Sauce - Plum,Furniture,Tarra Crebo,392-542-9882,83,355.79,399.56,12.3022007363894432108828241,-12.3022007363894432108828241,2015,Asia,South Korea,,Songhae
7/20/2018,943,Cheese - Roquefort Pappillon,cosmetics,Babbie Domenge,199-670-4440,24,533.74,218.12,-59.1336605838048488027878742,59.1336605838048488027878742,2018,Europe,Armenia,,Ararat
8/26/2020,944,Cranberries - Fresh,Furniture,Stoddard Settle,231-993-5130,55,690.52,48.85,-92.9256212709262584718762672,92.9256212709262584718762672,2019,North America,Kazakhstan,,Lugovoy
12/13/2023,945,"Tortillas - Flour, 8",Furniture,Diandra Horley,298-994-2124,57,870.93,513.18,-41.0767799937997313216906066,41.0767799937997313216906066,2015,Europe,Panama,,Puerto Obaldía
12/8/2015,946,Yucca,Grocery,Mason Ottosen,736-660-0944,67,345.38,93.36,-72.9689038160866292199895767,72.9689038160866292199895767,2016,North America,Indonesia,,Campaka
4/16/2015,947,"Tarragon - Primerba, Paste",cosmetics,Gwenni MacMickan,719-550-1462,64,747.92,652.71,-12.7299711199058722858059686,12.7299711199058722858059686,2014,Africa,Nigeria,,Iperu
5/30/2016,948,"Shrimp - 16 - 20 Cooked, Peeled",Electronics,Nathalie McEwan,326-901-6977,59,249.24,638.43,156.1506981222917669715936447,-156.1506981222917669715936447,2017,North America,Mexico,MEX,Buenavista
10/23/2022,949,Yogurt - Plain,cosmetics,Harwell Pickvance,736-782-3795,63,699.78,259.57,-62.9069136014175883849209752,62.9069136014175883849209752,2020,Asia,Peru,,Huayacundo Arma
8/13/2020,950,Veal - Osso Bucco,Furniture,Biron Hart,254-549-7664,83,865.87,160.9,-81.4175338099252774665942924,81.4175338099252774665942924,2022,Africa,Madagascar,,Ampanihy
12/2/2023,951,"Apple - Delicious, Red",cosmetics,Ingemar Pharaoh,143-926-5262,24,92.54,253.19,173.6006051437216338880484115,-173.6006051437216338880484115,2015,Europe,China,,Shangdongjie
2/19/2016,952,Soup V8 Roasted Red Pepper,Clothing,Axe Costelloe,153-515-0049,64,622.93,103.79,-83.3384168365626956479861301,83.3384168365626956479861301,2019,Europe,Ukraine,,Bilshivtsi
5/16/2019,953,Sauce - Oyster,Furniture,Maible Frodsham,953-937-6324,58,683.13,409.87,-40.0011710801750764861739347,40.0011710801750764861739347,2021,North America,Japan,,Ōdachō-ōda
5/19/2018,954,Sauce Bbq Smokey,Furniture,Cordy Leeson,370-455-9736,42,443.13,959.78,116.5910680838580100647665471,-116.5910680838580100647665471,2017,Asia,Portugal,11,Pexiligais
11/23/2023,955,Lotus Rootlets - Canned,Grocery,Leena Ledbury,329-785-4987,13,481.05,934.99,94.3644111838686207254963102,-94.3644111838686207254963102,2021,North America,China,,Shuitou
5/1/2018,956,Beef - Shank,Furniture,Laetitia Rupel,173-584-3086,66,92.41,418.51,352.8838870252137214587165891,-352.8838870252137214587165891,2020,Asia,Sweden,K,Karlskrona
7/30/2021,957,Orange Roughy 4/6 Oz,cosmetics,Dieter Haggart,201-353-1317,2,256.33,553.72,116.0184137635079779971130964,-116.0184137635079779971130964,2018,Europe,Brazil,,Carauari
9/10/2019,958,"Lettuce - Romaine, Heart",cosmetics,Ric D'Aeth,248-904-3224,31,41.87,821.53,1862.0969668020062096966802006,-1862.0969668020062096966802006,2017,Asia,Guadeloupe,GP,Jarry
3/18/2015,959,Cookies Almond Hazelnut,cosmetics,Vassily Cashford,467-751-0607,70,17.78,216.05,1115.1293588301462317210348706,-1115.1293588301462317210348706,2020,North America,Indonesia,,Faeanak Dua
3/1/2019,960,Cactus Pads,cosmetics,Miriam Risborough,236-630-2180,26,398.36,753.55,89.1630685811828496837031831,-89.1630685811828496837031831,2018,Asia,China,,Lidong
3/17/2016,961,Liquid Aminios Acid - Braggs,Furniture,Christiana Kamall,625-664-3418,17,206.31,204.69,-0.7852261160389704813145267,0.7852261160389704813145267,2022,Africa,Russia,,Grigoropolisskaya
12/3/2015,962,Bay Leaf Ground,Grocery,Ranee McCrossan,741-629-8822,6,118.99,969.32,714.6230775695436591310194134,-714.6230775695436591310194134,2019,North America,Indonesia,,Tambakromo
12/24/2019,963,Coffee - French Vanilla Frothy,Clothing,Kylila Mayfield,181-392-7406,82,649.7,65.06,-89.9861474526704632907495767,89.9861474526704632907495767,2017,Africa,Indonesia,,Tutem
12/26/2018,964,Steam Pan Full Lid,cosmetics,Diahann Burdett,439-829-5703,3,819.25,627.41,-23.416539517851693622215441,23.416539517851693622215441,2014,Europe,Myanmar,,Syriam
9/29/2019,965,Table Cloth 62x120 Colour,Clothing,Birch Jobey,590-514-3261,6,535.92,769.35,43.55687416032243618450515,-43.55687416032243618450515,2016,North America,Belarus,,Palykavichy Pyershyya
10/8/2018,966,"Doilies - 12, Paper",Electronics,Shanna Danilovich,121-149-7523,93,337.31,500.74,48.4509798108564821677388752,-48.4509798108564821677388752,2021,Africa,China,,Mashan
4/2/2024,967,Sprouts - Peppercress,Grocery,Leoline Sixsmith,469-648-9221,96,718.31,705.28,-1.8139800364745026520583035,1.8139800364745026520583035,2022,North America,Egypt,,Tanda
10/8/2022,968,Cheese - Parmesan Grated,cosmetics,Kimberly Stoltz,123-824-1374,38,708.81,50.36,-92.895134097995231444251633,92.895134097995231444251633,2019,Africa,Brazil,,Sacramento
7/19/2018,969,"Lettuce - Romaine, Heart",Grocery,Bret Parmby,497-583-0253,40,504.16,273.25,-45.8009362107267534116153602,45.8009362107267534116153602,2015,Europe,Argentina,,La Viña
3/4/2017,970,Icecream Cone - Areo Chocolate,cosmetics,Pier Rugieri,199-336-6557,16,576.35,483.39,-16.1290882276394551921575432,16.1290882276394551921575432,2020,Africa,Honduras,,El Tránsito
7/8/2022,971,Tomatillo,Clothing,Nil Ariss,678-458-0550,5,747.69,317.74,-57.5037783038425015715069079,57.5037783038425015715069079,2016,Europe,South Korea,,Hongsung
2/13/2019,972,Peas - Frozen,Electronics,Wells Kewzick,772-310-2432,74,815.46,337.39,-58.6258062933804233193534937,58.6258062933804233193534937,2014,Africa,Colombia,,Morales
3/30/2017,973,Sauce - Cranberry,Grocery,Gifford Chalcroft,132-911-2687,50,889.51,398.67,-55.1809423165563062809861609,55.1809423165563062809861609,2022,Africa,Brazil,,Vargem Grande Paulista
2/19/2018,974,Bagels Poppyseed,Grocery,Shermie Clink,748-580-5169,98,421.3,871.73,106.9143128412057915974365061,-106.9143128412057915974365061,2020,North America,Finland,,Hausjärvi
4/19/2015,975,Veal - Heart,Grocery,Robb Swansborough,642-599-4157,19,130.64,437.91,235.2036129822412737293325168,-235.2036129822412737293325168,2018,Africa,Oman,,Bidbid
10/21/2015,976,Alize Gold Passion,Grocery,Valdemar Olpin,895-385-3641,3,349.02,301.81,-13.5264454759039596584722939,13.5264454759039596584722939,2020,North America,Vietnam,,Thị Trấn Mường Tè
2/14/2019,977,Food Colouring - Pink,Electronics,Chaddie Ponten,229-662-7062,20,681.61,981.59,44.010504540719766435351594,-44.010504540719766435351594,2021,Europe,Indonesia,,Oesena
5/9/2023,978,Squash - Butternut,cosmetics,Anna-diane Ashbey,579-500-6422,83,560.82,935.56,66.8200135515851788452622945,-66.8200135515851788452622945,2023,Asia,North Korea,,Hŭngju-dong
5/1/2023,979,Cheese - Provolone,cosmetics,Ashlen Copo,897-840-3204,20,414.37,314.66,-24.0630354514081617877742115,24.0630354514081617877742115,2015,North America,Honduras,,Gracias
11/9/2021,980,Beef Striploin Aaa,Furniture,Hadlee Gaye,585-204-5042,80,406.41,616.76,51.7580768189759110258113728,-51.7580768189759110258113728,2017,Africa,China,,Gaotian
9/7/2023,981,Sour Cream,Grocery,Tori Slide,894-259-6118,69,550.88,600.08,8.9311646819634040081324426,-8.9311646819634040081324426,2016,Africa,Russia,,Verkhnyaya Khava
12/11/2020,982,Milk - 1%,Clothing,Gracia Cundey,502-649-6848,67,517.4,410.41,-20.6783919597989949748743719,20.6783919597989949748743719,2022,Europe,Indonesia,,Batang
11/15/2016,983,"Bread - White, Unsliced",Clothing,Tore Hourahan,112-459-7585,37,951.43,663.97,-30.2134681479457238052195117,30.2134681479457238052195117,2014,Asia,Indonesia,,Blimbing
11/15/2023,984,Tea - Decaf Lipton,Electronics,Rivkah Symers,771-372-5619,78,740.59,358.89,-51.5399883876368841059155538,51.5399883876368841059155538,2014,Asia,China,,Gonghe
7/29/2021,985,Coffee - French Vanilla Frothy,Clothing,Genia Faircley,880-749-3936,44,367.87,781.61,112.4690787506456085030037785,-112.4690787506456085030037785,2019,Europe,Portugal,01,Luso
3/8/2016,986,Chicken - Leg / Back Attach,Furniture,Kelci Margett,773-349-5473,10,803.4,300.15,-62.6400298730395817774458551,62.6400298730395817774458551,2014,North America,Philippines,,Bulawin
12/15/2017,987,Wine - Piper Heidsieck Brut,Grocery,Hugibert Khan,898-246-9289,91,859.54,654.66,-23.836005305163226842264467,23.836005305163226842264467,2020,Africa,Sweden,AB,Stockholm
9/17/2022,988,Strawberries,Electronics,Wittie Iacapucci,287-900-0262,30,9.32,95.89,928.8626609442060085836909871,-928.8626609442060085836909871,2018,Asia,Iran,,Shahre Jadide Andisheh
4/4/2015,989,Bread Roll Foccacia,Electronics,Luciana Smitton,790-114-2145,34,980.11,659.03,-32.7595882094866902694595505,32.7595882094866902694595505,2017,Africa,Norway,05,Lillehammer
8/10/2018,990,Cafe Royale,Grocery,Winfred Masding,802-798-5217,78,76.89,372.29,384.1851996358434126674470022,-384.1851996358434126674470022,2023,Asia,Thailand,,Ban Talat Yai
11/15/2016,991,Star Fruit,cosmetics,Hetti Feeham,743-821-6592,60,450.31,102.0,-77.348937398680908707334947,77.348937398680908707334947,2020,Africa,Chile,,Cabrero
11/27/2021,992,Flower - Daisies,Clothing,Gherardo Jorger,712-306-5390,39,324.12,823.22,153.986177958780698506725904,-153.986177958780698506725904,2014,Africa,Japan,,Hakodate
12/28/2016,993,Oil - Margarine,cosmetics,Jerald Pedrol,696-665-2369,20,764.77,854.03,11.6714829295082181570929822,-11.6714829295082181570929822,2020,North America,Russia,,Promyshlennaya
3/5/2015,994,Ecolab - Hobart Washarm End Cap,cosmetics,Saunderson O'Bradane,470-232-3290,82,305.43,349.18,14.3240677078217594866254134,-14.3240677078217594866254134,2014,Asia,Brazil,,Candelária
8/9/2018,995,Coffee Caramel Biscotti,Furniture,Tera Lax,859-782-1292,37,740.55,6.39,-99.1371278104111808790763622,99.1371278104111808790763622,2017,Africa,Albania,,Golem
4/23/2018,996,Bagel - Sesame Seed Presliced,cosmetics,Clemmie Shalliker,452-644-4644,52,832.77,163.33,-80.3871417077944690610852937,80.3871417077944690610852937,2017,Africa,Indonesia,,Ladan
6/19/2017,997,Sea Bass - Fillets,Electronics,Daffie Dalinder,400-936-2116,34,203.25,856.36,321.3333333333333333333333333,-321.3333333333333333333333333,2018,North America,China,,Altunemil
11/19/2016,998,Lobak,cosmetics,Devan Tettersell,357-570-3496,29,197.56,494.98,150.5466693662684753998785179,-150.5466693662684753998785179,2023,Africa,Thailand,,Bang Kho Laem
